Camada_Superior,Camada_Inferior,Vel_proc,Vel_Aplicador,Diametro_Aplicador,Vel_Alimentador,Visc_seg,Temp,Pressao_Aplicador,Pressao_Alimentador,Segmento_Prod_CC,Segmento_Prod_LB
4.93,9.465,70,76.7,209.0,14.2,18.0,27.5,177.5,906.5,1.0,0.0
4.93,9.465,70,76.7,209.0,14.2,18.0,27.5,177.5,906.5,1.0,0.0
4.79,10.98,70,76.7,209.0,14.2,16.7,28.5,177.0,893.5,1.0,0.0
4.79,10.98,70,76.7,209.0,14.2,16.7,28.5,177.0,893.5,1.0,0.0
4.4,8.655,70,76.7,209.0,14.2,16.5,28.4,175.0,894.5,1.0,0.0
4.51,7.35,70,76.7,209.0,14.2,16.5,27.5,187.0,883.0,1.0,0.0
4.51,7.35,70,76.7,209.0,14.2,16.5,27.5,187.0,883.0,1.0,0.0
4.51,7.35,70,76.7,209.0,14.2,16.5,27.5,187.0,883.0,1.0,0.0
4.75,4.65,75,76.7,209.0,14.2,16.4,27.5,50.5,814.0,1.0,0.0
4.75,4.65,75,76.7,209.0,14.2,16.4,27.5,50.5,814.0,1.0,0.0
4.75,4.65,75,76.7,209.0,14.2,16.4,27.5,50.5,814.0,1.0,0.0
4.16,3.415,65,71.2,209.0,11.6,16.8,26.2,120.0,975.5,1.0,0.0
4.16,3.415,65,71.2,209.0,11.6,16.8,26.2,120.0,975.5,1.0,0.0
3.44,3.13,65,65.2,209.0,8.9,17.3,25.2,228.0,1492.5,1.0,0.0
3.44,3.13,65,65.2,209.0,8.9,17.3,25.2,228.0,1492.5,1.0,0.0
4.7,5.03,80,85.6,210.8,10.6,19.5,30.0,43.5,1017.5,0.0,1.0
4.4,0.0,80,85.6,210.8,9.6,19.7,30.6,170.5,1203.0,0.0,1.0
4.12,4.845,80,85.6,210.8,9.6,19.4,30.5,251.5,1518.5,0.0,1.0
4.82,4.63,85,85.9,211.7,10.3,20.5,28.4,290.0,1157.5,0.0,1.0
4.82,4.63,85,85.9,211.7,10.3,20.4,28.8,215.5,1133.0,0.0,1.0
4.51,5.155,85,85.9,211.7,10.3,19.7,28.6,205.5,1102.5,0.0,1.0
4.51,5.155,85,85.9,211.7,10.3,19.7,28.6,205.5,1102.5,0.0,1.0
4.51,5.155,85,85.9,211.7,10.3,19.7,28.6,205.5,1102.5,0.0,1.0
4.34,4.205,80,85.9,211.7,9.2,19.6,29.1,201.5,1349.5,0.0,1.0
4.18,4.125,80,83.7,211.7,8.4,20.4,28.3,294.5,1538.5,0.0,1.0
4.18,4.125,80,83.7,211.7,8.4,20.4,28.3,294.5,1538.5,0.0,1.0
4.84,4.475,85,76.0,210.0,11.4,20.4,28.1,55.5,988.5,0.0,1.0
4.44,4.685,85,76.0,210.0,11.4,20.1,28.7,60.5,984.0,0.0,1.0
4.1,4.685,85,76.0,210.0,10.3,19.8,28.9,106.0,1286.5,0.0,1.0
4.1,4.685,85,76.0,210.0,11.4,19.6,29.1,57.0,984.0,0.0,1.0
4.34,4.6,80,76.0,210.0,10.3,19.5,29.1,66.5,1086.5,0.0,1.0
4.49,4.25,80,76.0,210.0,10.3,19.7,28.8,70.5,1092.0,0.0,1.0
4.6,4.165,80,76.0,210.0,10.3,20.6,27.9,78.0,1093.5,0.0,1.0
4.19,4.705,80,75.0,210.0,10.3,21.5,27.1,76.5,1186.5,0.0,1.0
4.49,4.535,80,75.0,210.0,10.3,21.5,27.4,82.0,1170.5,0.0,1.0
4.4,4.505,80,75.0,210.0,10.3,21.2,27.4,54.0,1155.5,0.0,1.0
4.04,4.385,80,75.0,210.0,8.7,21.1,27.9,90.5,1439.5,0.0,1.0
4.38,0.0,80,75.4,210.0,8.7,23.6,24.8,130.5,1350.5,0.0,1.0
4.73,3898.855,80,75.4,210.0,8.7,24.2,24.7,119.0,1337.5,0.0,1.0
4.54,0.0,80,75.4,210.0,8.7,24.1,25.5,117.5,1330.0,0.0,1.0
4.54,0.0,80,75.4,210.0,8.7,24.1,25.5,117.5,1330.0,0.0,1.0
4.54,0.0,80,75.4,210.0,8.7,22.8,26.8,111.0,1332.5,0.0,1.0
4.58,4.555,80,75.4,210.0,8.8,21.0,29.3,81.0,1320.0,0.0,1.0
3.38,5.215,80,75.4,210.0,8.7,21.0,28.7,234.0,1707.5,0.0,1.0
3.38,5.215,80,75.4,210.0,8.7,21.0,28.7,234.0,1707.5,0.0,1.0
4.54,4.85,80,81.4,210.0,8.7,24.1,26.4,459.0,1879.5,0.0,1.0
4.56,4.855,85,89.5,212.8,10.7,22.2,28.3,350.0,1527.5,0.0,1.0
4.59,5.0,85,89.5,212.8,10.7,22.2,30.0,345.0,1532.0,0.0,1.0
4.32,4.895,85,89.5,212.8,10.7,21.7,29.7,339.5,1510.5,0.0,1.0
4.48,4.97,85,89.5,212.8,10.7,21.4,28.6,302.0,1485.0,0.0,1.0
4.58,5.04,85,89.5,212.8,10.7,22.0,28.5,296.0,1477.5,0.0,1.0
4.63,4.655,85,89.5,212.8,10.7,21.5,29.1,290.5,1462.5,0.0,1.0
4.97,0.0,80,89.5,212.8,10.7,23.0,26.6,189.5,1000.5,0.0,1.0
4.92,0.0,80,89.5,212.8,10.7,23.7,25.5,293.0,1023.5,0.0,1.0
4.96,0.0,80,89.5,212.8,10.7,23.2,26.1,282.0,1001.0,0.0,1.0
4.82,0.0,80,89.5,212.8,10.7,21.8,27.1,265.5,991.0,0.0,1.0
4.71,0.0,80,89.5,212.8,10.7,21.1,27.8,262.5,991.5,0.0,1.0
4.62,0.0,80,89.5,212.8,10.7,20.1,28.6,265.5,981.0,0.0,1.0
4.84,4.26,80,89.5,212.8,10.7,20.2,28.3,208.5,938.5,0.0,1.0
4.76,4.32,80,89.5,212.8,10.7,20.5,28.2,198.5,930.5,0.0,1.0
4.7,4.66,80,89.5,212.8,10.7,20.7,28.5,170.0,914.0,0.0,1.0
4.7,4.66,80,89.5,212.8,10.7,20.7,28.5,170.0,914.0,0.0,1.0
4.19,0.0,85,89.5,212.8,9.9,20.2,28.8,159.5,998.5,0.0,1.0
4.19,0.0,85,89.5,212.8,9.9,20.2,28.8,159.5,998.5,0.0,1.0
4.19,0.0,80,85.9,211.7,9.2,19.9,28.4,206.5,1338.0,0.0,1.0
4.19,0.0,80,85.9,211.7,9.2,19.9,28.4,206.5,1338.0,0.0,1.0
3.73,4.165,85,87.8,212.8,7.1,20.6,28.9,249.5,1346.5,0.0,1.0
3.73,4.165,85,87.8,212.8,7.1,20.6,28.9,249.5,1346.5,0.0,1.0
4.34,4.705,85,86.7,210.0,9.3,20.0,29.1,63.0,1312.5,0.0,1.0
4.34,4.705,85,86.7,210.0,9.3,19.7,29.7,66.5,1313.5,0.0,1.0
4.22,4.45,85,86.7,210.0,9.3,19.7,28.8,91.0,1308.0,0.0,1.0
4.67,4.215,85,86.7,210.0,9.3,20.2,28.3,90.0,1301.0,0.0,1.0
4.52,4.455,85,86.7,210.0,9.3,20.2,29.3,135.5,1305.5,0.0,1.0
4.35,4.345,85,86.7,210.0,9.3,19.8,29.1,127.5,1295.5,0.0,1.0
4.35,4.345,85,86.7,210.0,9.3,19.9,29.3,130.0,1300.5,0.0,1.0
4.35,4.345,85,86.7,210.0,9.3,19.9,29.1,135.0,1300.0,0.0,1.0
4.7,0.0,85,86.7,210.0,9.3,20.1,29.7,139.5,1300.0,0.0,1.0
4.09,4.21,85,86.7,210.0,7.6,20.3,29.0,187.0,1476.5,0.0,1.0
4.22,4.12,85,86.7,210.0,7.6,21.7,26.9,167.0,1458.5,0.0,1.0
4.64,4.285,85,86.5,210.0,7.6,22.6,25.8,139.0,1428.5,0.0,1.0
4.64,4.285,85,86.5,210.0,7.6,22.6,25.8,139.0,1428.5,0.0,1.0
4.65,4.95,85,88.1,210.0,7.6,23.0,26.6,160.0,1422.0,0.0,1.0
4.72,4.715,85,87.5,216.0,8.2,19.8,30.3,166.5,1419.5,0.0,1.0
4.23,4.435,85,87.6,216.0,8.2,20.1,29.8,161.5,1414.5,0.0,1.0
4.37,4.525,85,87.6,216.0,8.2,21.2,28.6,223.0,1426.0,0.0,1.0
4.89,5.395,85,89.7,216.0,8.2,22.7,27.8,201.0,1053.0,0.0,1.0
4.02,4.215,80,88.4,216.0,8.2,18.5,28.4,255.0,1274.0,0.0,1.0
4.42,4.58,80,88.4,216.0,8.2,20.2,25.0,208.5,1233.5,0.0,1.0
4.42,4.58,80,88.4,216.0,8.2,20.2,25.0,208.5,1233.5,0.0,1.0
4.2,4.25,85,87.9,216.0,7.5,18.3,27.2,233.0,1506.5,1.0,0.0
4.3,4.63,85,87.9,216.0,7.5,19.1,27.4,219.5,1496.5,1.0,0.0
4.5,5.05,85,87.9,216.0,7.5,20.0,28.1,210.0,1503.5,1.0,0.0
4.5,5.05,85,87.9,216.0,7.5,19.6,27.7,212.0,1503.5,1.0,0.0
4.76,5.085,80,85.9,216.0,7.5,22.8,26.4,205.5,1489.0,1.0,0.0
4.18,4.365,70,77.7,216.0,6.8,18.8,26.9,251.0,1451.5,1.0,0.0
4.18,4.365,70,77.7,216.0,6.8,18.8,26.9,251.0,1451.5,1.0,0.0
4.18,4.365,70,77.7,216.0,6.8,18.8,26.9,251.0,1451.5,1.0,0.0
4.5,4.445,85,85.0,211.6,7.8,21.0,19.2,192.0,1464.0,0.0,1.0
4.7,4.62,85,88.0,211.6,8.6,21.8,19.5,181.5,1404.5,0.0,1.0
4.7,4.62,85,88.0,211.6,8.6,21.8,19.5,181.5,1404.5,0.0,1.0
4.29,4.165,80,84.4,211.6,7.7,20.4,21.2,102.0,1330.5,0.0,1.0
4.29,4.165,80,84.4,211.6,7.7,20.4,21.2,102.0,1330.5,0.0,1.0
4.29,4.165,80,84.4,211.6,7.7,20.4,21.2,102.0,1330.5,0.0,1.0
4.06,4.545,80,84.4,211.6,7.7,20.4,21.2,102.0,1330.5,0.0,1.0
4.06,4.545,80,84.4,211.6,7.7,20.4,21.2,102.0,1330.5,0.0,1.0
4.06,4.545,80,84.4,211.6,7.7,20.4,21.2,102.0,1330.5,0.0,1.0
4.62,4.585,85,85.3,214.4,8.3,18.7,22.4,115.5,1976.5,0.0,1.0
4.62,4.585,85,85.3,214.4,8.4,19.0,23.2,119.5,1977.5,0.0,1.0
4.6,4.405,85,85.3,214.4,8.4,18.9,20.7,103.5,1964.0,0.0,1.0
4.36,4.455,80,81.3,214.4,8.3,19.4,19.5,140.5,1967.0,0.0,1.0
4.38,4.445,80,81.9,214.4,8.4,19.4,21.4,145.0,1955.0,0.0,1.0
4.48,0.0,80,81.9,214.4,8.3,20.9,20.0,162.5,1941.0,0.0,1.0
4.58,0.0,80,81.9,214.4,8.3,20.9,19.8,158.0,1933.5,0.0,1.0
4.76,0.0,80,81.9,214.4,8.4,21.9,19.2,155.5,1920.0,0.0,1.0
4.65,0.0,80,81.9,214.4,8.3,22.3,18.7,174.0,1934.0,0.0,1.0
4.62,5.19,78,79.3,214.4,8.4,22.7,19.7,160.5,1903.5,0.0,1.0
4.65,4.795,85,90.7,214.4,8.4,21.1,19.7,259.0,1940.5,0.0,1.0
4.54,0.0,85,90.7,214.4,8.3,20.2,18.8,257.0,1923.0,0.0,1.0
4.54,0.0,85,90.7,214.4,8.3,20.2,18.8,257.0,1923.0,0.0,1.0
4.59,0.0,85,90.7,214.4,8.3,19.9,18.7,239.0,1908.0,0.0,1.0
4.59,0.0,85,90.7,214.4,8.3,19.9,18.7,239.0,1908.0,0.0,1.0
4.72,4.56,85,90.8,214.4,9.7,20.0,19.5,98.0,1809.5,0.0,1.0
4.72,4.56,85,90.8,214.4,9.7,20.0,19.5,98.0,1809.5,0.0,1.0
4.88,0.0,85,90.8,214.4,9.7,21.2,19.3,112.0,1798.0,0.0,1.0
4.92,0.0,85,91.8,214.4,10.4,20.7,19.6,187.0,1795.5,0.0,1.0
4.92,0.0,85,91.8,214.4,10.4,20.7,19.6,187.0,1795.5,0.0,1.0
4.84,0.0,85,91.8,214.4,10.4,20.1,20.0,184.5,1801.5,0.0,1.0
4.84,0.0,85,91.8,214.4,10.4,20.1,20.0,184.5,1801.5,0.0,1.0
4.56,0.0,85,91.8,214.4,10.4,19.1,19.5,275.5,1707.0,0.0,1.0
4.34,0.0,85,91.8,214.4,10.4,18.7,19.8,295.5,1818.5,0.0,1.0
4.55,4.35,80,91.8,214.4,10.4,18.0,21.2,256.0,1801.5,0.0,1.0
4.55,4.35,80,91.8,214.4,10.4,18.0,21.2,256.0,1801.5,0.0,1.0
4.5,4.17,80,91.8,214.4,10.4,18.2,20.5,142.5,1574.0,0.0,1.0
4.5,4.17,80,91.8,214.4,10.4,18.2,20.5,142.5,1574.0,0.0,1.0
4.6,4.13,80,91.8,214.4,10.4,18.6,21.2,251.0,1601.5,0.0,1.0
4.6,4.13,80,91.8,214.4,10.4,18.6,21.2,251.0,1601.5,0.0,1.0
4.37,4.03,85,70.3,212.0,10.5,20.3,17.2,205.5,1058.0,0.0,1.0
4.5,4.4,85,70.3,212.0,10.5,20.6,19.7,193.0,1044.5,0.0,1.0
4.64,5.225,85,70.3,212.0,10.5,21.2,18.9,142.5,873.5,0.0,1.0
4.7,4.82,85,70.3,212.0,10.5,21.5,18.6,134.0,865.5,0.0,1.0
4.38,4.485,85,70.3,212.0,10.5,19.8,17.7,102.5,850.0,0.0,1.0
4.17,3.98,85,66.5,212.0,10.5,19.7,18.3,149.0,1024.0,0.0,1.0
4.42,4.275,85,66.5,212.0,10.5,20.4,19.9,141.0,1021.0,0.0,1.0
4.46,4.39,85,66.5,212.0,10.5,21.5,18.8,131.5,1003.5,0.0,1.0
4.4,4.655,85,66.5,212.0,10.5,21.8,18.3,129.0,1007.5,0.0,1.0
4.44,0.0,85,66.5,212.0,10.5,21.9,17.9,159.0,1013.5,0.0,1.0
4.44,0.0,85,66.5,212.0,10.5,21.9,17.9,159.0,1013.5,0.0,1.0
4.59,0.0,85,66.5,212.0,10.5,21.3,16.7,141.5,876.5,0.0,1.0
4.61,0.0,85,66.5,212.0,10.5,21.0,17.2,137.0,873.0,0.0,1.0
4.46,0.0,85,66.5,212.0,10.5,20.7,18.1,136.0,852.0,0.0,1.0
4.4,0.0,85,66.5,212.0,10.5,19.8,19.2,141.0,850.5,0.0,1.0
4.42,0.0,85,66.5,212.0,10.5,19.7,20.7,97.0,822.5,0.0,1.0
3.9,0.0,85,64.5,212.0,8.6,19.6,21.0,155.0,1038.5,0.0,1.0
3.78,4.275,85,64.5,212.0,8.6,19.3,21.3,299.0,1568.5,0.0,1.0
4.38,4.525,80,84.2,212.0,8.6,19.2,20.9,325.0,1555.5,0.0,1.0
4.38,4.525,80,84.2,212.0,8.6,19.2,20.9,325.0,1555.5,0.0,1.0
4.47,4.27,80,84.5,212.0,8.6,19.3,20.0,263.5,1513.5,0.0,1.0
4.47,4.27,80,84.5,212.0,8.6,19.3,20.0,263.5,1513.5,0.0,1.0
4.5,4.155,80,83.7,212.0,8.6,21.0,19.2,203.0,1528.5,0.0,1.0
4.74,5.05,85,78.5,216.5,7.7,20.6,21.7,140.5,1858.0,0.0,1.0
4.74,5.05,85,78.5,216.5,7.7,20.6,21.7,140.5,1858.0,0.0,1.0
4.48,5.11,85,78.5,216.5,7.7,20.2,21.5,127.5,1834.0,0.0,1.0
4.81,4.905,85,81.4,216.5,9.0,19.5,22.0,101.0,1705.0,0.0,1.0
4.79,4.715,85,81.4,216.5,9.0,19.4,21.6,96.5,1700.0,0.0,1.0
4.72,4.975,85,85.2,216.5,10.5,18.7,21.9,116.5,1570.0,0.0,1.0
4.77,4.86,85,85.2,216.5,10.5,18.3,22.2,110.0,1554.5,0.0,1.0
4.88,4.885,85,85.2,216.5,10.5,17.9,22.5,115.5,1552.5,0.0,1.0
4.81,4.6,85,85.2,216.5,10.5,17.9,21.6,108.0,1541.5,0.0,1.0
4.46,4.57,80,81.1,216.5,10.5,18.4,21.2,168.0,1549.0,0.0,1.0
4.8,0.0,80,81.1,216.5,10.5,19.9,18.0,133.0,1498.5,0.0,1.0
4.59,4.915,80,81.1,216.5,10.5,19.5,17.3,153.0,1497.0,0.0,1.0
4.59,4.915,80,81.1,216.5,10.5,19.5,17.3,153.0,1497.0,0.0,1.0
4.59,4.915,80,81.1,216.5,10.5,19.6,17.6,163.0,1513.5,0.0,1.0
4.59,4.915,80,81.1,216.5,10.5,19.6,17.6,163.0,1513.5,0.0,1.0
4.63,2.675,80,81.1,216.5,10.5,19.1,18.2,125.0,1474.5,0.0,1.0
4.6,0.0,80,81.1,216.5,10.5,18.2,20.5,145.0,1476.5,0.0,1.0
4.83,4.45,80,81.1,216.5,10.5,18.5,21.0,207.0,1478.0,0.0,1.0
4.83,4.45,80,81.1,216.5,10.5,18.5,20.8,211.5,1491.0,0.0,1.0
4.31,4.35,80,81.1,216.5,10.5,18.3,20.0,194.0,1454.5,0.0,1.0
4.31,4.35,80,81.1,216.5,10.5,18.3,20.0,194.0,1454.5,0.0,1.0
4.48,4.545,80,81.1,216.5,10.5,17.9,20.6,183.5,1437.0,0.0,1.0
4.48,4.545,80,81.1,216.5,10.5,17.9,20.6,183.5,1437.0,0.0,1.0
4.51,4.505,80,81.1,216.5,10.5,18.8,17.8,162.0,1396.5,0.0,1.0
4.51,4.505,80,81.1,216.5,10.5,18.8,17.8,162.0,1396.5,0.0,1.0
4.47,4.26,75,77.0,216.5,9.8,19.8,17.0,138.0,1370.0,0.0,1.0
4.47,4.26,75,77.0,216.5,9.8,19.8,17.0,138.0,1370.0,0.0,1.0
3.92,3.67,75,73.6,216.5,8.3,20.9,16.3,158.5,1547.5,0.0,1.0
3.92,3.67,75,73.6,216.5,8.3,20.9,16.3,158.5,1547.5,0.0,1.0
4.85,4.57,75,74.5,211.0,7.8,20.3,20.9,326.5,1211.0,1.0,0.0
4.85,4.57,75,74.5,211.0,7.8,20.3,20.9,326.5,1211.0,1.0,0.0
4.66,4.605,75,72.6,211.0,7.8,18.5,21.2,310.0,1201.0,1.0,0.0
4.66,4.605,75,72.6,211.0,7.8,18.5,21.2,310.0,1201.0,1.0,0.0
4.49,4.26,75,74.4,211.0,6.9,17.7,19.5,309.0,1196.5,1.0,0.0
4.49,4.26,75,74.4,211.0,6.9,17.7,19.5,309.0,1196.5,1.0,0.0
4.3,7.555,75,74.4,211.0,6.9,17.6,18.5,213.5,1160.5,1.0,0.0
4.75,7.425,75,74.4,211.0,6.9,18.1,17.9,244.5,1165.5,1.0,0.0
4.75,7.425,75,74.4,211.0,6.9,18.1,17.9,244.5,1165.5,1.0,0.0
4.28,4.175,72,74.5,211.0,6.9,18.1,19.9,233.5,1160.5,1.0,0.0
4.28,4.175,72,74.5,211.0,6.9,18.1,19.9,233.5,1160.5,1.0,0.0
4.48,4.315,80,74.5,211.0,6.9,18.4,20.0,164.0,1117.5,1.0,0.0
4.4,4.29,80,74.5,211.0,6.9,17.9,19.9,145.0,1398.5,1.0,0.0
4.4,4.29,80,74.5,211.0,6.9,17.9,19.9,145.0,1398.5,1.0,0.0
4.05,4.02,80,74.4,211.0,6.9,16.9,20.5,146.5,1386.0,1.0,0.0
4.05,4.02,80,74.4,211.0,6.9,16.9,20.5,146.5,1386.0,1.0,0.0
4.05,4.02,80,74.4,211.0,6.9,16.9,20.5,146.5,1386.0,1.0,0.0
4.11,4.05,80,74.5,211.0,6.9,18.2,18.1,140.0,1659.5,1.0,0.0
4.11,4.05,80,74.5,211.0,6.9,18.2,18.1,140.0,1659.5,1.0,0.0
3.9,3.91,80,74.5,211.0,6.9,20.3,18.8,141.0,1670.0,1.0,0.0
3.9,3.91,80,74.5,211.0,6.9,20.3,18.8,141.0,1670.0,1.0,0.0
3.9,3.91,80,74.5,211.0,6.9,20.3,18.8,141.0,1670.0,1.0,0.0
3.9,3.91,80,74.5,211.0,6.9,20.3,18.8,141.0,1670.0,1.0,0.0
3.9,3.91,80,74.5,211.0,6.9,20.3,18.8,141.0,1670.0,1.0,0.0
3.9,3.91,80,74.5,211.0,6.9,20.3,18.8,141.0,1670.0,1.0,0.0
4.48,4.355,80,74.5,211.0,6.9,20.4,18.7,145.5,1659.5,1.0,0.0
4.48,4.355,80,74.5,211.0,6.9,20.4,18.7,145.5,1659.5,1.0,0.0
4.46,4.49,80,74.4,211.0,6.9,20.6,21.2,129.0,1663.5,1.0,0.0
4.89,4.755,80,76.6,211.0,6.9,21.5,20.9,125.5,1659.0,1.0,0.0
4.89,4.755,80,76.6,211.0,6.9,21.5,20.9,125.5,1659.0,1.0,0.0
4.81,4.73,80,76.6,211.0,6.9,21.3,20.9,121.0,1640.0,1.0,0.0
4.81,4.73,80,76.6,211.0,6.9,21.3,20.9,121.0,1640.0,1.0,0.0
4.81,4.73,80,76.6,211.0,6.9,21.3,20.9,121.0,1640.0,1.0,0.0
4.56,10.21,80,76.6,211.0,6.9,20.1,21.1,185.5,1672.0,1.0,0.0
4.56,10.21,80,76.6,211.0,6.9,20.1,21.1,185.5,1672.0,1.0,0.0
4.56,10.21,80,76.6,211.0,6.9,20.1,21.1,185.5,1672.0,1.0,0.0
4.32,9.575,80,76.6,211.0,6.9,19.0,19.4,180.5,1661.5,1.0,0.0
4.32,9.575,80,76.6,211.0,6.9,19.0,19.4,180.5,1661.5,1.0,0.0
4.32,9.575,80,76.6,211.0,6.9,19.0,19.4,180.5,1661.5,1.0,0.0
4.32,9.575,80,76.6,211.0,6.9,19.0,19.4,180.5,1661.5,1.0,0.0
4.48,4.52,80,76.6,211.0,6.9,19.5,19.1,195.5,1678.0,1.0,0.0
4.48,4.52,80,76.6,211.0,6.9,19.3,18.7,172.5,1655.5,1.0,0.0
4.8,4.74,80,81.5,211.0,8.3,19.2,20.9,197.5,1433.0,1.0,0.0
4.86,4.565,80,81.2,211.0,8.4,19.2,20.5,187.5,1434.5,1.0,0.0
4.81,4.56,85,85.4,211.0,8.3,20.1,19.2,191.5,1424.0,1.0,0.0
4.86,4.575,85,85.2,211.0,8.3,19.6,21.8,170.0,1399.5,1.0,0.0
4.48,4.38,85,85.2,211.0,8.4,17.8,21.9,140.5,1377.5,1.0,0.0
4.48,4.38,85,85.2,211.0,8.3,17.9,22.5,141.5,1380.5,1.0,0.0
4.57,4.745,85,85.2,211.0,8.3,18.4,22.2,138.5,1371.0,1.0,0.0
4.44,5.125,85,85.2,211.0,8.3,19.8,20.5,135.0,1395.5,1.0,0.0
4.7,4.685,85,85.3,211.0,8.3,20.4,20.1,120.0,1371.0,1.0,0.0
4.9,4.805,80,81.8,211.0,7.8,22.6,17.2,99.0,1358.5,1.0,0.0
4.82,4.535,70,74.2,211.0,7.8,21.0,21.8,160.0,1374.0,1.0,0.0
4.82,4.535,70,74.2,211.0,7.8,21.0,21.8,160.0,1374.0,1.0,0.0
4.51,0.0,70,74.2,211.0,7.8,19.3,22.9,239.5,1388.0,1.0,0.0
4.51,0.0,70,74.2,211.0,7.8,20.9,20.9,141.5,1364.5,1.0,0.0
4.51,0.0,70,74.2,211.0,7.8,20.8,21.0,144.5,1372.0,1.0,0.0
4.42,4.5,70,74.2,211.0,7.7,19.8,20.2,143.5,1331.0,1.0,0.0
4.42,4.5,70,74.2,211.0,7.7,19.8,20.2,143.5,1331.0,1.0,0.0
4.03,4.05,80,81.4,211.0,8.3,21.4,13.1,215.0,1422.5,1.0,0.0
4.03,4.05,80,81.4,211.0,8.3,21.4,13.1,215.0,1422.5,1.0,0.0
4.03,4.05,80,82.0,211.0,8.4,19.6,16.6,229.0,1334.5,1.0,0.0
4.03,4.05,80,82.0,211.0,8.4,19.6,16.6,229.0,1334.5,1.0,0.0
4.91,4.385,80,84.1,210.3,8.4,19.3,31.1,59.5,1045.0,0.0,1.0
4.91,4.385,80,84.1,210.3,8.4,19.3,31.1,59.5,1045.0,0.0,1.0
4.63,4.795,80,84.3,210.3,8.4,19.9,29.8,68.0,1000.5,0.0,1.0
4.63,4.795,80,84.3,210.3,8.4,19.9,29.8,68.0,1000.5,0.0,1.0
4.45,4.61,80,84.3,210.3,8.5,19.4,31.1,87.0,1094.5,0.0,1.0
4.45,4.61,80,84.3,210.3,8.5,19.4,31.1,87.0,1094.5,0.0,1.0
4.34,3.975,80,78.3,210.3,7.9,19.7,30.9,100.5,1167.5,0.0,1.0
4.34,3.975,80,78.3,210.3,7.9,19.7,30.9,100.5,1167.5,0.0,1.0
4.55,4.64,80,78.6,216.0,8.9,21.7,30.4,389.5,1725.0,0.0,1.0
4.16,4.5,80,78.6,216.0,8.9,21.2,30.5,376.5,1721.0,0.0,1.0
4.35,4.61,80,78.6,216.0,8.9,21.7,31.1,349.5,1692.0,0.0,1.0
4.61,4.42,80,78.6,216.0,8.9,20.9,30.5,335.5,1674.5,0.0,1.0
4.22,0.0,75,78.5,211.0,8.3,22.5,28.3,148.5,1446.0,0.0,1.0
4.42,0.0,75,78.5,211.0,8.3,21.8,28.1,184.5,1449.0,0.0,1.0
4.38,0.0,75,78.7,214.8,8.7,21.1,29.1,210.5,1377.5,0.0,1.0
4.38,0.0,75,78.7,214.8,8.7,21.1,29.1,210.5,1377.5,0.0,1.0
4.38,0.0,75,78.7,214.8,8.7,21.1,29.1,210.5,1377.5,0.0,1.0
4.38,0.0,0,0.0,241.0,0.0,20.4,28.8,222.0,222.0,0.0,1.0
4.38,0.0,0,0.0,241.0,0.0,20.4,28.8,222.0,222.0,0.0,1.0
4.38,0.0,0,0.0,241.0,0.0,20.4,28.8,222.0,222.0,0.0,1.0
4.38,0.0,0,78.5,211.0,8.4,21.8,27.7,222.0,222.0,0.0,1.0
4.38,0.0,0,78.5,211.0,8.4,21.8,27.7,222.0,222.0,0.0,1.0
4.38,0.0,0,78.5,211.0,8.4,21.8,27.7,222.0,222.0,0.0,1.0
4.38,0.0,75,78.5,211.0,8.4,22.0,27.8,124.5,1392.5,0.0,1.0
4.38,0.0,75,78.5,211.0,8.4,22.0,27.8,124.5,1392.5,0.0,1.0
4.38,0.0,75,78.5,211.0,8.4,22.0,27.8,124.5,1392.5,0.0,1.0
4.62,0.0,75,78.7,214.8,8.7,21.1,29.1,210.5,1377.5,0.0,1.0
4.62,0.0,75,78.7,214.8,8.7,21.1,29.1,210.5,1377.5,0.0,1.0
4.62,0.0,75,78.7,214.8,8.7,21.1,29.1,210.5,1377.5,0.0,1.0
4.62,0.0,0,0.0,241.0,0.0,20.4,28.8,222.0,222.0,0.0,1.0
4.62,0.0,0,0.0,241.0,0.0,20.4,28.8,222.0,222.0,0.0,1.0
4.62,0.0,0,0.0,241.0,0.0,20.4,28.8,222.0,222.0,0.0,1.0
4.62,0.0,0,78.5,211.0,8.4,21.8,27.7,222.0,222.0,0.0,1.0
4.62,0.0,0,78.5,211.0,8.4,21.8,27.7,222.0,222.0,0.0,1.0
4.62,0.0,0,78.5,211.0,8.4,21.8,27.7,222.0,222.0,0.0,1.0
4.62,0.0,75,78.5,211.0,8.4,22.0,27.8,124.5,1392.5,0.0,1.0
4.62,0.0,75,78.5,211.0,8.4,22.0,27.8,124.5,1392.5,0.0,1.0
4.62,0.0,75,78.5,211.0,8.4,22.0,27.8,124.5,1392.5,0.0,1.0
4.66,0.0,75,78.7,214.8,8.7,21.2,28.0,189.5,1353.5,0.0,1.0
4.83,0.0,75,78.3,214.8,7.6,21.4,29.1,219.0,1340.5,0.0,1.0
4.71,4.62,75,78.3,214.8,7.6,19.9,30.4,154.5,1284.0,0.0,1.0
4.71,4.62,75,78.3,214.8,7.6,19.9,30.4,154.5,1284.0,0.0,1.0
4.26,0.0,75,76.9,214.8,7.6,19.8,29.8,247.0,1529.0,0.0,1.0
4.26,0.0,75,76.9,214.8,7.6,19.8,29.8,247.0,1529.0,0.0,1.0
4.04,0.0,75,74.7,214.8,7.0,20.2,30.1,276.5,1652.0,0.0,1.0
